id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,tahun,kategori,jumlah,satuan
616,1846,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-05,2021,JAGUNG,0.0,HA
616,1847,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-05,2021,KEDELAI,0.0,HA
616,1848,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-05,2021,PADI,3.1,HA
617,1849,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-05,2021,JAGUNG,0.0,HA
617,1850,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-05,2021,KEDELAI,0.0,HA
617,1851,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-05,2021,PADI,0.0,HA
618,1852,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-05,2021,JAGUNG,0.0,HA
618,1853,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-05,2021,KEDELAI,0.0,HA
618,1854,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-05,2021,PADI,0.0,HA
619,1855,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-05,2021,JAGUNG,0.0,HA
619,1856,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-05,2021,KEDELAI,0.0,HA
619,1857,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-05,2021,PADI,0.2,HA
620,1858,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-05,2021,JAGUNG,0.0,HA
620,1859,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-05,2021,KEDELAI,0.0,HA
620,1860,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-05,2021,PADI,250.0,HA
621,1861,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2021-05,2021,JAGUNG,0.0,HA
621,1862,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2021-05,2021,KEDELAI,0.0,HA
621,1863,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2021-05,2021,PADI,0.0,HA
622,1864,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2021-05,2021,JAGUNG,0.0,HA
622,1865,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2021-05,2021,KEDELAI,0.0,HA
622,1866,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2021-05,2021,PADI,0.0,HA
623,1867,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-05,2021,JAGUNG,0.0,HA
623,1868,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-05,2021,KEDELAI,0.0,HA
623,1869,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-05,2021,PADI,0.0,HA
624,1870,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2021-05,2021,JAGUNG,0.0,HA
624,1871,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2021-05,2021,KEDELAI,0.0,HA
624,1872,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2021-05,2021,PADI,0.0,HA
625,1873,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2021-05,2021,JAGUNG,0.0,HA
625,1874,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2021-05,2021,KEDELAI,0.0,HA
625,1875,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2021-05,2021,PADI,0.0,HA
626,1876,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2021-05,2021,JAGUNG,0.0,HA
626,1877,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2021-05,2021,KEDELAI,0.0,HA
626,1878,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2021-05,2021,PADI,0.0,HA
627,1879,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2021-05,2021,JAGUNG,0.0,HA
627,1880,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2021-05,2021,KEDELAI,0.0,HA
627,1881,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2021-05,2021,PADI,0.0,HA
628,1882,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2021-05,2021,JAGUNG,0.0,HA
628,1883,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2021-05,2021,KEDELAI,0.0,HA
628,1884,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2021-05,2021,PADI,0.0,HA
629,1885,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2021-05,2021,JAGUNG,0.0,HA
629,1886,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2021-05,2021,KEDELAI,0.0,HA
629,1887,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2021-05,2021,PADI,0.0,HA
630,1888,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2021-05,2021,JAGUNG,0.0,HA
630,1889,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2021-05,2021,KEDELAI,0.0,HA
630,1890,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2021-05,2021,PADI,1588.5,HA
631,1891,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2021-05,2021,JAGUNG,0.0,HA
631,1892,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2021-05,2021,KEDELAI,0.0,HA
631,1893,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2021-05,2021,PADI,5.0,HA
632,1894,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2021-05,2021,JAGUNG,0.0,HA
632,1895,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2021-05,2021,KEDELAI,0.0,HA
632,1896,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2021-05,2021,PADI,3759.7,HA
633,1897,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2021-05,2021,JAGUNG,0.0,HA
633,1898,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2021-05,2021,KEDELAI,0.0,HA
633,1899,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2021-05,2021,PADI,150.0,HA
634,1900,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2021-05,2021,JAGUNG,0.0,HA
634,1901,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2021-05,2021,KEDELAI,0.0,HA
634,1902,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2021-05,2021,PADI,40.0,HA
635,1903,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2021-05,2021,JAGUNG,0.0,HA
635,1904,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2021-05,2021,KEDELAI,0.0,HA
635,1905,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2021-05,2021,PADI,133.5,HA
636,1906,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2021-05,2021,JAGUNG,0.0,HA
636,1907,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2021-05,2021,KEDELAI,0.0,HA
636,1908,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2021-05,2021,PADI,0.0,HA
637,1909,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2021-05,2021,JAGUNG,0.0,HA
637,1910,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2021-05,2021,KEDELAI,0.0,HA
637,1911,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2021-05,2021,PADI,0.0,HA
638,1912,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-05,2021,JAGUNG,0.0,HA
638,1913,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-05,2021,KEDELAI,0.0,HA
638,1914,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-05,2021,PADI,0.0,HA
643,1927,35,JAWA TIMUR,3572,KOTA BLITAR,2021-05,2021,JAGUNG,0.0,HA
643,1928,35,JAWA TIMUR,3572,KOTA BLITAR,2021-05,2021,KEDELAI,0.0,HA
643,1929,35,JAWA TIMUR,3572,KOTA BLITAR,2021-05,2021,PADI,0.0,HA
644,1930,35,JAWA TIMUR,3573,KOTA MALANG,2021-05,2021,JAGUNG,0.0,HA
644,1931,35,JAWA TIMUR,3573,KOTA MALANG,2021-05,2021,KEDELAI,0.0,HA
644,1932,35,JAWA TIMUR,3573,KOTA MALANG,2021-05,2021,PADI,0.0,HA
639,1915,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-05,2021,JAGUNG,0.0,HA
639,1916,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-05,2021,KEDELAI,0.0,HA
639,1917,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-05,2021,PADI,0.0,HA
640,1918,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-05,2021,JAGUNG,0.0,HA
640,1919,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-05,2021,KEDELAI,0.0,HA
640,1920,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-05,2021,PADI,0.0,HA
645,1933,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-05,2021,JAGUNG,0.0,HA
645,1934,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-05,2021,KEDELAI,0.0,HA
645,1935,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-05,2021,PADI,0.0,HA
641,1921,35,JAWA TIMUR,3577,KOTA MADIUN,2021-05,2021,JAGUNG,0.0,HA
641,1922,35,JAWA TIMUR,3577,KOTA MADIUN,2021-05,2021,KEDELAI,0.0,HA
641,1923,35,JAWA TIMUR,3577,KOTA MADIUN,2021-05,2021,PADI,0.0,HA
646,1936,35,JAWA TIMUR,3578,KOTA SURABAYA,2021-05,2021,JAGUNG,0.0,HA
646,1937,35,JAWA TIMUR,3578,KOTA SURABAYA,2021-05,2021,KEDELAI,0.0,HA
646,1938,35,JAWA TIMUR,3578,KOTA SURABAYA,2021-05,2021,PADI,0.0,HA
642,1924,35,JAWA TIMUR,3579,KOTA BATU,2021-05,2021,JAGUNG,0.0,HA
642,1925,35,JAWA TIMUR,3579,KOTA BATU,2021-05,2021,KEDELAI,0.0,HA
642,1926,35,JAWA TIMUR,3579,KOTA BATU,2021-05,2021,PADI,0.0,HA
647,1939,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2021-06,2021,JAGUNG,0.0,HA
647,1940,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2021-06,2021,KEDELAI,0.0,HA
647,1941,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2021-06,2021,PADI,0.0,HA
648,1942,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2021-06,2021,JAGUNG,0.0,HA
648,1943,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2021-06,2021,KEDELAI,0.0,HA
648,1944,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2021-06,2021,PADI,0.0,HA
649,1945,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2021-06,2021,JAGUNG,0.0,HA
649,1946,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2021-06,2021,KEDELAI,0.0,HA
649,1947,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2021-06,2021,PADI,35.0,HA
650,1948,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2021-06,2021,JAGUNG,0.0,HA
650,1949,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2021-06,2021,KEDELAI,0.0,HA
650,1950,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2021-06,2021,PADI,73.0,HA
651,1951,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2021-06,2021,JAGUNG,0.0,HA
651,1952,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2021-06,2021,KEDELAI,0.0,HA
651,1953,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2021-06,2021,PADI,0.0,HA
652,1954,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2021-06,2021,JAGUNG,0.0,HA
652,1955,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2021-06,2021,KEDELAI,0.0,HA
652,1956,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2021-06,2021,PADI,0.0,HA
653,1957,35,JAWA TIMUR,3507,KABUPATEN MALANG,2021-06,2021,JAGUNG,0.0,HA
653,1958,35,JAWA TIMUR,3507,KABUPATEN MALANG,2021-06,2021,KEDELAI,0.0,HA
653,1959,35,JAWA TIMUR,3507,KABUPATEN MALANG,2021-06,2021,PADI,0.0,HA
654,1960,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-06,2021,JAGUNG,0.0,HA
654,1961,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-06,2021,KEDELAI,0.0,HA
654,1962,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-06,2021,PADI,0.0,HA
655,1963,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-06,2021,JAGUNG,0.0,HA
655,1964,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-06,2021,KEDELAI,0.0,HA
655,1965,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-06,2021,PADI,0.0,HA
656,1966,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-06,2021,JAGUNG,0.0,HA
656,1967,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-06,2021,KEDELAI,0.0,HA
656,1968,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-06,2021,PADI,0.0,HA
657,1969,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-06,2021,JAGUNG,0.0,HA
657,1970,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-06,2021,KEDELAI,0.0,HA
657,1971,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-06,2021,PADI,0.0,HA
658,1972,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-06,2021,JAGUNG,0.0,HA
658,1973,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-06,2021,KEDELAI,0.0,HA
658,1974,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-06,2021,PADI,0.0,HA
659,1975,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2021-06,2021,JAGUNG,0.0,HA
659,1976,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2021-06,2021,KEDELAI,0.0,HA
659,1977,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2021-06,2021,PADI,0.0,HA
660,1978,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2021-06,2021,JAGUNG,0.0,HA
660,1979,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2021-06,2021,KEDELAI,0.0,HA
660,1980,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2021-06,2021,PADI,0.0,HA
661,1981,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-06,2021,JAGUNG,0.0,HA
661,1982,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-06,2021,KEDELAI,0.0,HA
661,1983,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-06,2021,PADI,0.0,HA
662,1984,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2021-06,2021,JAGUNG,0.0,HA
662,1985,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2021-06,2021,KEDELAI,0.0,HA
662,1986,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2021-06,2021,PADI,0.0,HA
663,1987,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2021-06,2021,JAGUNG,0.0,HA
663,1988,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2021-06,2021,KEDELAI,0.0,HA
663,1989,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2021-06,2021,PADI,0.0,HA
664,1990,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2021-06,2021,JAGUNG,0.0,HA
664,1991,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2021-06,2021,KEDELAI,0.0,HA
664,1992,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2021-06,2021,PADI,0.0,HA
665,1993,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2021-06,2021,JAGUNG,0.0,HA
665,1994,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2021-06,2021,KEDELAI,0.0,HA
665,1995,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2021-06,2021,PADI,0.0,HA
666,1996,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2021-06,2021,JAGUNG,0.0,HA
666,1997,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2021-06,2021,KEDELAI,0.0,HA
666,1998,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2021-06,2021,PADI,0.0,HA
667,1999,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2021-06,2021,JAGUNG,0.0,HA
667,2000,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2021-06,2021,KEDELAI,0.0,HA
667,2001,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2021-06,2021,PADI,0.0,HA
668,2002,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2021-06,2021,JAGUNG,0.0,HA
668,2003,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2021-06,2021,KEDELAI,0.0,HA
668,2004,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2021-06,2021,PADI,445.0,HA
669,2005,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2021-06,2021,JAGUNG,0.0,HA
669,2006,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2021-06,2021,KEDELAI,0.0,HA
669,2007,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2021-06,2021,PADI,32.0,HA
670,2008,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2021-06,2021,JAGUNG,0.0,HA
670,2009,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2021-06,2021,KEDELAI,0.0,HA
670,2010,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2021-06,2021,PADI,2176.0,HA
671,2011,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2021-06,2021,JAGUNG,0.5,HA
671,2012,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2021-06,2021,KEDELAI,0.0,HA
671,2013,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2021-06,2021,PADI,316.0,HA
672,2014,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2021-06,2021,JAGUNG,0.0,HA
672,2015,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2021-06,2021,KEDELAI,0.0,HA
672,2016,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2021-06,2021,PADI,0.0,HA
673,2017,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2021-06,2021,JAGUNG,0.0,HA
673,2018,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2021-06,2021,KEDELAI,0.0,HA
673,2019,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2021-06,2021,PADI,71.5,HA
674,2020,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2021-06,2021,JAGUNG,0.0,HA
674,2021,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2021-06,2021,KEDELAI,0.0,HA
674,2022,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2021-06,2021,PADI,0.0,HA
675,2023,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2021-06,2021,JAGUNG,0.0,HA
675,2024,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2021-06,2021,KEDELAI,0.0,HA
675,2025,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2021-06,2021,PADI,0.0,HA
676,2026,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-06,2021,JAGUNG,0.0,HA
676,2027,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-06,2021,KEDELAI,0.0,HA
676,2028,35,JAWA TIMUR,3571,KOTA KEDIRI,2021-06,2021,PADI,0.0,HA
681,2041,35,JAWA TIMUR,3572,KOTA BLITAR,2021-06,2021,JAGUNG,0.0,HA
681,2042,35,JAWA TIMUR,3572,KOTA BLITAR,2021-06,2021,KEDELAI,0.0,HA
681,2043,35,JAWA TIMUR,3572,KOTA BLITAR,2021-06,2021,PADI,0.0,HA
682,2044,35,JAWA TIMUR,3573,KOTA MALANG,2021-06,2021,JAGUNG,0.0,HA
682,2045,35,JAWA TIMUR,3573,KOTA MALANG,2021-06,2021,KEDELAI,0.0,HA
682,2046,35,JAWA TIMUR,3573,KOTA MALANG,2021-06,2021,PADI,0.0,HA
677,2029,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-06,2021,JAGUNG,0.0,HA
677,2030,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-06,2021,KEDELAI,0.0,HA
677,2031,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2021-06,2021,PADI,0.0,HA
678,2032,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-06,2021,JAGUNG,0.0,HA
678,2033,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-06,2021,KEDELAI,0.0,HA
678,2034,35,JAWA TIMUR,3575,KOTA PASURUAN,2021-06,2021,PADI,0.0,HA
683,2047,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-06,2021,JAGUNG,0.0,HA
683,2048,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-06,2021,KEDELAI,0.0,HA
683,2049,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2021-06,2021,PADI,0.8,HA
679,2035,35,JAWA TIMUR,3577,KOTA MADIUN,2021-06,2021,JAGUNG,0.0,HA
679,2036,35,JAWA TIMUR,3577,KOTA MADIUN,2021-06,2021,KEDELAI,0.0,HA
679,2037,35,JAWA TIMUR,3577,KOTA MADIUN,2021-06,2021,PADI,0.0,HA
684,2050,35,JAWA TIMUR,3578,KOTA SURABAYA,2021-06,2021,JAGUNG,0.0,HA
684,2051,35,JAWA TIMUR,3578,KOTA SURABAYA,2021-06,2021,KEDELAI,0.0,HA
684,2052,35,JAWA TIMUR,3578,KOTA SURABAYA,2021-06,2021,PADI,0.0,HA
680,2038,35,JAWA TIMUR,3579,KOTA BATU,2021-06,2021,JAGUNG,0.0,HA
680,2039,35,JAWA TIMUR,3579,KOTA BATU,2021-06,2021,KEDELAI,0.0,HA
680,2040,35,JAWA TIMUR,3579,KOTA BATU,2021-06,2021,PADI,0.0,HA
685,2053,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2021-07,2021,JAGUNG,0.0,HA
685,2054,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2021-07,2021,KEDELAI,0.0,HA
685,2055,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2021-07,2021,PADI,0.0,HA
686,2056,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2021-07,2021,JAGUNG,0.0,HA
686,2057,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2021-07,2021,KEDELAI,0.0,HA
686,2058,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2021-07,2021,PADI,0.0,HA
687,2059,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2021-07,2021,JAGUNG,0.0,HA
687,2060,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2021-07,2021,KEDELAI,0.0,HA
687,2061,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2021-07,2021,PADI,0.0,HA
688,2062,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2021-07,2021,JAGUNG,0.0,HA
688,2063,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2021-07,2021,KEDELAI,0.0,HA
688,2064,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2021-07,2021,PADI,0.0,HA
689,2065,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2021-07,2021,JAGUNG,0.0,HA
689,2066,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2021-07,2021,KEDELAI,0.0,HA
689,2067,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2021-07,2021,PADI,0.0,HA
690,2068,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2021-07,2021,JAGUNG,0.0,HA
690,2069,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2021-07,2021,KEDELAI,0.0,HA
690,2070,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2021-07,2021,PADI,0.0,HA
691,2071,35,JAWA TIMUR,3507,KABUPATEN MALANG,2021-07,2021,JAGUNG,0.0,HA
691,2072,35,JAWA TIMUR,3507,KABUPATEN MALANG,2021-07,2021,KEDELAI,0.0,HA
691,2073,35,JAWA TIMUR,3507,KABUPATEN MALANG,2021-07,2021,PADI,0.0,HA
692,2074,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-07,2021,JAGUNG,0.0,HA
692,2075,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-07,2021,KEDELAI,0.0,HA
692,2076,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2021-07,2021,PADI,0.0,HA
693,2077,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-07,2021,JAGUNG,0.0,HA
693,2078,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-07,2021,KEDELAI,0.0,HA
693,2079,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2021-07,2021,PADI,0.0,HA
694,2080,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-07,2021,JAGUNG,0.0,HA
694,2081,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-07,2021,KEDELAI,0.0,HA
694,2082,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2021-07,2021,PADI,0.0,HA
695,2083,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-07,2021,JAGUNG,0.0,HA
695,2084,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-07,2021,KEDELAI,0.0,HA
695,2085,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2021-07,2021,PADI,0.0,HA
696,2086,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-07,2021,JAGUNG,0.0,HA
696,2087,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-07,2021,KEDELAI,0.0,HA
696,2088,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2021-07,2021,PADI,0.0,HA
697,2089,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2021-07,2021,JAGUNG,0.0,HA
697,2090,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2021-07,2021,KEDELAI,0.0,HA
697,2091,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2021-07,2021,PADI,0.0,HA
698,2092,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2021-07,2021,JAGUNG,0.0,HA
698,2093,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2021-07,2021,KEDELAI,0.0,HA
698,2094,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2021-07,2021,PADI,0.0,HA
699,2095,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-07,2021,JAGUNG,0.0,HA
699,2096,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-07,2021,KEDELAI,0.0,HA
699,2097,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2021-07,2021,PADI,0.0,HA
700,2098,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2021-07,2021,JAGUNG,0.0,HA
700,2099,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2021-07,2021,KEDELAI,0.0,HA
