prov_rank,kabupaten,kecamatan,mean_lsi,median_lsi,std_lsi,iqr_lsi,pct_critical_area,pct_severe_area,n_pixels_1km2,intra_kab_rank,kab_total_kec,kab_mean_lsi,intra_kab_delta,intra_kab_zscore,risk_category
232,Magetan,Karangrejo,0.6171228289604187,0.5983882546424866,0.0671669989824295,0.08577775955200195,4.444444444444445,0.0,45,4,13,0.603030264377594,0.014092564582824707,0.3106048342238507,Moderate Sensitivity (Tier 3)
233,Lumajang,Pasirian,0.6159109473228455,0.6177600026130676,0.2103368192911148,0.2769041657447815,25.287356321839084,16.091954022988507,87,1,18,0.4015382313066059,0.21437271601623958,1.5080438761963246,Moderate Sensitivity (Tier 3)
234,Sampang,Tembelangan,0.6151020526885986,0.6186038255691528,0.11464907974004745,0.19664520025253296,12.0,1.3333333333333335,75,6,12,0.6185134251912435,-0.0034113725026448938,-0.0633705408659759,Moderate Sensitivity (Tier 3)
235,Kota Malang,Sukun,0.6140465140342712,0.5746806859970093,0.12934495508670807,0.16994380950927734,18.75,6.25,16,1,5,0.6037831664085388,0.010263347625732444,1.267614319682556,Moderate Sensitivity (Tier 3)
236,Situbondo,Suboh,0.613281786441803,0.6035584807395935,0.12116553634405136,0.1363953948020935,12.0,4.0,25,5,17,0.584401069318547,0.028880717123256017,0.34303759329957945,Moderate Sensitivity (Tier 3)
237,Jember,Sumbersari,0.6129968166351318,0.6164374351501465,0.11158192902803421,0.13315421342849731,12.5,3.125,32,7,28,0.5093095212110451,0.10368729542408672,0.7842576847269775,Moderate Sensitivity (Tier 3)
238,Pasuruan,Rembang,0.6128580570220947,0.6043858528137207,0.13909241557121277,0.12563228607177734,18.51851851851852,5.555555555555555,54,8,24,0.5713256684442362,0.04153238857785857,0.48779396313925466,Moderate Sensitivity (Tier 3)
239,Ponorogo,Mlarak,0.6128007769584656,0.6026953458786011,0.07840242981910706,0.09977036714553833,4.444444444444445,2.2222222222222223,45,4,19,0.5377402384030191,0.07506053855544648,0.9310959191038951,Moderate Sensitivity (Tier 3)
240,Ponorogo,Jenangan,0.6125070452690125,0.6044537425041199,0.07519698143005371,0.08901840448379517,7.462686567164178,0.0,67,5,19,0.5377402384030191,0.07476680686599335,0.9274522951354996,Moderate Sensitivity (Tier 3)
241,Situbondo,Mlandingan,0.6122555732727051,0.6064394116401672,0.085539810359478,0.10512036085128784,7.8431372549019605,1.9607843137254901,51,6,17,0.584401069318547,0.027854503954158116,0.33084850207177857,Moderate Sensitivity (Tier 3)
242,Jember,Rambipuji,0.611897885799408,0.5996527671813965,0.21348634362220764,0.32622620463371277,32.0,13.333333333333334,75,8,28,0.5093095212110451,0.10258836458836285,0.7759457218256895,High Priority (Tier 2)
243,Malang,Tajinan,0.6113442182540894,0.6000458598136902,0.13478974997997284,0.19454169273376465,15.909090909090908,4.545454545454546,44,5,35,0.5215494292122977,0.08979478904179161,0.9480677224340761,Moderate Sensitivity (Tier 3)
244,Bangkalan,Tragah,0.6113148927688599,0.615570604801178,0.04945845156908035,0.049372732639312744,0.0,0.0,40,11,18,0.6350120902061462,-0.023697197437286377,-0.33607578693744794,Moderate Sensitivity (Tier 3)
245,Blitar,Udanawu,0.610925555229187,0.6084932088851929,0.1397852897644043,0.17151427268981934,9.803921568627452,7.8431372549019605,51,1,21,0.4983622006007603,0.1125633546284267,1.3862561271750171,Moderate Sensitivity (Tier 3)
246,Pamekasan,Waru,0.6109079122543335,0.6186418533325195,0.06360990554094315,0.08113902807235718,0.0,0.0,64,11,13,0.6722519260186416,-0.06134401376430809,-1.0209644400563413,Moderate Sensitivity (Tier 3)
247,Madiun,Gemarang,0.6102516651153564,0.6300761103630066,0.10750040411949158,0.10486090183258057,3.8461538461538463,0.0,130,12,15,0.6499545017878214,-0.03970283667246499,-0.5301134754924889,Moderate Sensitivity (Tier 3)
248,Kota Kediri,Pesantren,0.6102371215820312,0.6143767833709717,0.0744374692440033,0.06482011079788208,4.545454545454546,0.0,22,1,3,0.49616071581840515,0.1140764057636261,1.1071059085147588,Moderate Sensitivity (Tier 3)
249,Situbondo,Kapongan,0.6102113127708435,0.6034079790115356,0.08957653492689133,0.07393431663513184,16.666666666666664,0.0,6,7,17,0.584401069318547,0.025810243452296544,0.30656731128128745,Moderate Sensitivity (Tier 3)
250,Sampang,Torjun,0.6095654964447021,0.6099492311477661,0.08945637941360474,0.06932234764099121,4.395604395604396,0.0,91,7,12,0.6185134251912435,-0.008947928746541378,-0.16621904639816062,Moderate Sensitivity (Tier 3)
251,Situbondo,Bungatan,0.609511137008667,0.6363881826400757,0.08980666100978851,0.1057208776473999,0.0,0.0,18,8,17,0.584401069318547,0.02511006769012003,0.2982508069743247,Moderate Sensitivity (Tier 3)
252,Blitar,Ponggok,0.609312891960144,0.6117596626281738,0.1670021265745163,0.24606528878211975,20.43010752688172,9.67741935483871,93,2,21,0.4983622006007603,0.11095069135938374,1.3663956286569998,Moderate Sensitivity (Tier 3)
253,Kota Malang,Kedung Kandang,0.6085129380226135,0.6030176281929016,0.09218961745500565,0.12542808055877686,8.695652173913043,0.0,23,2,5,0.6037831664085388,0.004729771614074729,0.584168679213117,Moderate Sensitivity (Tier 3)
254,Bangkalan,Burneh,0.6080347299575806,0.6039190292358398,0.10711615532636642,0.12440639734268188,9.859154929577464,1.4084507042253522,71,12,18,0.6350120902061462,-0.026977360248565674,-0.3825953511602237,Moderate Sensitivity (Tier 3)
255,Jombang,Ploso,0.607251763343811,0.5804930925369263,0.10999029874801636,0.16913950443267822,14.285714285714285,0.0,28,13,20,0.6710116803646088,-0.06375991702079775,-0.5952022651622942,Moderate Sensitivity (Tier 3)
256,Magetan,Bendo,0.6065728664398193,0.5956657528877258,0.05749309062957764,0.07966881990432739,2.0,0.0,50,5,13,0.603030264377594,0.003542602062225342,0.07808013366137936,Moderate Sensitivity (Tier 3)
257,Sumenep,Dasuk,0.6056926250457764,0.5798928737640381,0.13245512545108795,0.18137001991271973,17.46031746031746,4.761904761904762,63,17,25,0.6219279944896698,-0.016235369443893477,-0.33751458818245794,Moderate Sensitivity (Tier 3)
258,Kota Malang,Blimbing,0.6050877571105957,0.5640394687652588,0.1820405274629593,0.26074549555778503,11.11111111111111,11.11111111111111,9,3,5,0.6037831664085388,0.001304590702056907,0.1611285046124545,Moderate Sensitivity (Tier 3)
259,Blitar,Sanan Kulon,0.6046869158744812,0.615949273109436,0.18599066138267517,0.1966133415699005,16.0,12.0,25,3,21,0.4983622006007603,0.1063247152737209,1.3094251544375355,Moderate Sensitivity (Tier 3)
260,Malang,Kromengan,0.6043314933776855,0.5910010933876038,0.14348891377449036,0.16420036554336548,18.421052631578945,2.631578947368421,38,6,35,0.5215494292122977,0.0827820641653878,0.874026253295654,Moderate Sensitivity (Tier 3)
261,Magetan,Lembeyan,0.6041231751441956,0.6049179434776306,0.08723117411136627,0.113395094871521,8.620689655172415,0.0,58,6,13,0.603030264377594,0.0010929107666015625,0.024088118630689864,Moderate Sensitivity (Tier 3)
262,Tuban,Kenduruan,0.603529691696167,0.5989973545074463,0.059460826218128204,0.07934564352035522,0.8771929824561403,0.8771929824561403,114,14,19,0.6537798674483049,-0.05025017575213786,-0.6479493978049395,Moderate Sensitivity (Tier 3)
263,Bojonegoro,Balen,0.6032183170318604,0.6550893783569336,0.2503807544708252,0.3074416518211365,35.294117647058826,13.725490196078432,51,22,23,0.7530349026555601,-0.1498165856236997,-1.8658728277594705,High Priority (Tier 2)
264,Madiun,Dagangan,0.6026604175567627,0.6613451242446899,0.15611569583415985,0.08898788690567017,5.88235294117647,0.0,85,13,15,0.6499545017878214,-0.04729408423105874,-0.6314720423830232,Moderate Sensitivity (Tier 3)
265,Pamekasan,Pakong,0.6023516654968262,0.5938020348548889,0.06473289430141449,0.08790236711502075,3.225806451612903,0.0,31,12,13,0.6722519260186416,-0.06990026052181542,-1.1633682891641905,Moderate Sensitivity (Tier 3)
266,Nganjuk,Loceret,0.6016110777854919,0.6007615923881531,0.13121303915977478,0.12350445985794067,10.95890410958904,4.10958904109589,73,16,20,0.6635750740766525,-0.06196399629116056,-0.7707977400869799,Moderate Sensitivity (Tier 3)
267,Bangkalan,Socah,0.6013379096984863,0.595075249671936,0.12853743135929108,0.1440543532371521,16.363636363636363,1.8181818181818181,55,13,18,0.6350120902061462,-0.03367418050765991,-0.47757025882641335,Moderate Sensitivity (Tier 3)
268,Tuban,Senori,0.600938081741333,0.6036103367805481,0.1138358861207962,0.15421587228775024,6.8181818181818175,0.0,88,15,19,0.6537798674483049,-0.052841785706971844,-0.6813668353451162,Moderate Sensitivity (Tier 3)
269,Bangkalan,Kamal,0.5987346768379211,0.614922821521759,0.12970957159996033,0.09487283229827881,8.571428571428571,0.0,35,14,18,0.6350120902061462,-0.0362774133682251,-0.5144895415606359,Moderate Sensitivity (Tier 3)
270,Magetan,Kawedanan,0.597321093082428,0.5865666270256042,0.06717416644096375,0.09386402368545532,0.0,0.0,56,7,13,0.603030264377594,-0.005709171295166016,-0.12583204378937599,Moderate Sensitivity (Tier 3)
271,Sidoarjo,Balongbendo,0.5970690846443176,0.6045469045639038,0.10037843137979507,0.10014361143112183,7.894736842105263,2.631578947368421,38,1,18,0.46915817611357746,0.12791090853074016,1.8021491296345842,Moderate Sensitivity (Tier 3)
272,Tuban,Palang,0.5969750285148621,0.6075195074081421,0.1447409987449646,0.18686890602111816,12.195121951219512,4.878048780487805,82,16,19,0.6537798674483049,-0.05680483893344279,-0.7324683073922369,Moderate Sensitivity (Tier 3)
273,Gresik,Gresik,0.5963017344474792,0.5450348854064941,0.1358826756477356,0.20228594541549683,33.33333333333333,0.0,6,11,18,0.6209769807755947,-0.024675246328115463,-0.4410060663113281,High Priority (Tier 2)
274,Kota Malang,Lowokwaru,0.595666766166687,0.539531946182251,0.15096844732761383,0.18457657098770142,15.789473684210526,5.263157894736842,19,4,5,0.6037831664085388,-0.008116400241851784,-1.0024473053071752,Moderate Sensitivity (Tier 3)
275,Kota Malang,Klojen,0.5956018567085266,0.5870440602302551,0.10901272296905518,0.06359243392944336,16.666666666666664,0.0,6,5,5,0.6037831664085388,-0.008181309700012185,-1.0104641982009386,Moderate Sensitivity (Tier 3)
276,Pasuruan,Beji,0.5953758955001831,0.6009031534194946,0.14131681621074677,0.15332108736038208,15.555555555555555,2.2222222222222223,45,9,24,0.5713256684442362,0.02405022705594695,0.282467634820154,Moderate Sensitivity (Tier 3)
277,Kota Blitar,Sukorejo,0.595166802406311,0.6044014692306519,0.14397068321704865,0.10832715034484863,14.285714285714285,14.285714285714285,7,1,3,0.5387966533501943,0.0563701490561167,0.6817124585007573,Moderate Sensitivity (Tier 3)
278,Jember,Gumukmas,0.5951065421104431,0.5769450068473816,0.21598215401172638,0.26961591839790344,22.448979591836736,16.3265306122449,49,9,28,0.5093095212110451,0.085797020899398,0.6489413451457728,Moderate Sensitivity (Tier 3)
279,Pamekasan,Batumarmar,0.594975471496582,0.5946662425994873,0.05670221522450447,0.07341480255126953,0.0,0.0,101,13,13,0.6722519260186416,-0.07727645452205956,-1.286132212081603,Moderate Sensitivity (Tier 3)
280,Kota Mojokerto,Mojokerto Timur,0.5945578217506409,0.6071009635925293,0.194956436753273,0.2716605067253113,27.27272727272727,9.090909090909092,11,1,2,0.5724584460258484,0.02209937572479248,0.7071067811865476,Moderate Sensitivity (Tier 3)
281,Sumenep,Batang-batang,0.5945009589195251,0.5854175686836243,0.06523336470127106,0.07763022184371948,1.1764705882352942,0.0,85,18,25,0.6219279944896698,-0.027427035570144698,-0.5701764069806744,Moderate Sensitivity (Tier 3)
282,Sampang,Sampang,0.5944894552230835,0.5910289287567139,0.06757764518260956,0.0716782808303833,4.0,0.0,75,8,12,0.6185134251912435,-0.02402396996816003,-0.44627550038874725,Moderate Sensitivity (Tier 3)
283,Situbondo,Panji,0.5943105220794678,0.5757015347480774,0.09300947934389114,0.12370467185974121,3.225806451612903,3.225806451612903,31,9,17,0.584401069318547,0.009909452760920812,0.11770188432353264,Moderate Sensitivity (Tier 3)
284,Gresik,Menganti,0.5942255854606628,0.6068095564842224,0.13599319756031036,0.2168055772781372,12.121212121212121,1.5151515151515151,66,12,18,0.6209769807755947,-0.02675139531493187,-0.4781118477725209,Moderate Sensitivity (Tier 3)
285,Jombang,Perak,0.5936951637268066,0.606818437576294,0.14890581369400024,0.1709420084953308,12.121212121212121,12.121212121212121,33,14,20,0.6710116803646088,-0.07731651663780215,-0.7217538539497659,Moderate Sensitivity (Tier 3)
286,Tulungagung,Rejotangan,0.5933830738067627,0.5946675539016724,0.1091313511133194,0.16221517324447632,6.8493150684931505,1.36986301369863,73,6,19,0.5478861473108593,0.04549692649590342,0.5385315042140216,Moderate Sensitivity (Tier 3)
287,Lamongan,Deket,0.5930470824241638,0.6061291694641113,0.06852728128433228,0.12303280830383301,0.0,0.0,15,18,25,0.6764296876887481,-0.0833826052645843,-0.6671984621060193,Moderate Sensitivity (Tier 3)
288,Lamongan,Brondong,0.5928705334663391,0.5882236957550049,0.08073706179857254,0.10395234823226929,2.7027027027027026,0.0,74,19,25,0.6764296876887481,-0.083559154222409,-0.6686111451563185,Moderate Sensitivity (Tier 3)
289,Jember,Pakusari,0.5927703380584717,0.5597594380378723,0.1234763041138649,0.14874589443206787,10.81081081081081,2.7027027027027026,37,10,28,0.5093095212110451,0.08346081684742657,0.6312710416302345,Moderate Sensitivity (Tier 3)
290,Jember,Silo,0.5927005410194397,0.5810701847076416,0.17212583124637604,0.23289862275123596,19.298245614035086,7.719298245614035,285,11,28,0.5093095212110451,0.08339101980839458,0.6307431190529493,Moderate Sensitivity (Tier 3)
291,Mojokerto,Pungging,0.5925531983375549,0.6118319630622864,0.1486303061246872,0.20823359489440918,16.666666666666664,0.0,42,11,17,0.6392107851365033,-0.04665758679894838,-0.3420926104854085,Moderate Sensitivity (Tier 3)
292,Malang,Pagak,0.5923666954040527,0.5824247598648071,0.13419392704963684,0.16196507215499878,10.465116279069768,4.651162790697675,86,7,35,0.5215494292122977,0.07081726619175499,0.7477000055780215,Moderate Sensitivity (Tier 3)
293,Kediri,Kraas,0.5909042954444885,0.5652135610580444,0.17559173703193665,0.2402287721633911,14.545454545454545,10.909090909090908,55,10,21,0.6245542353107816,-0.033649939866293055,-0.31121997879857644,Moderate Sensitivity (Tier 3)
294,Sampang,Ketapang,0.5908397436141968,0.5828291773796082,0.07795648276805878,0.10929983854293823,2.4390243902439024,0.8130081300813009,123,9,12,0.6185134251912435,-0.02767368157704675,-0.5140734903416662,Moderate Sensitivity (Tier 3)
295,Pasuruan,Kraton,0.5902461409568787,0.5289010405540466,0.149257630109787,0.19632738828659058,10.204081632653061,8.16326530612245,49,10,24,0.5713256684442362,0.018920472512642506,0.22221915443431706,Moderate Sensitivity (Tier 3)
296,Jombang,Diwek,0.590019166469574,0.5369308590888977,0.17335964739322662,0.1764269769191742,14.285714285714285,12.244897959183673,49,15,20,0.6710116803646088,-0.08099251389503481,-0.7560694866617967,Moderate Sensitivity (Tier 3)
297,Bangkalan,Blega,0.5895355343818665,0.6002781391143799,0.06543847918510437,0.08695054054260254,0.0,0.0,90,15,18,0.6350120902061462,-0.045476555824279785,-0.6449526078472749,Moderate Sensitivity (Tier 3)
298,Magetan,Magetan,0.5891627073287964,0.5900496244430542,0.11323435604572296,0.20012882351875305,4.444444444444445,0.0,45,8,13,0.603030264377594,-0.013867557048797607,-0.305645592959079,Moderate Sensitivity (Tier 3)
299,Trenggalek,Karangan,0.5885816216468811,0.5948378443717957,0.12298130989074707,0.13247895240783691,8.88888888888889,2.2222222222222223,90,4,13,0.4784364299132274,0.11014519173365372,0.7137152198236841,Moderate Sensitivity (Tier 3)
300,Gresik,Dukun,0.5874993801116943,0.5741662979125977,0.09771480411291122,0.08735001087188721,4.166666666666666,2.7777777777777777,72,13,18,0.6209769807755947,-0.033477600663900375,-0.598325333089219,Moderate Sensitivity (Tier 3)
301,Sumenep,Gapura,0.5871520042419434,0.5737814903259277,0.13927043974399567,0.18623965978622437,13.636363636363635,7.575757575757576,66,19,25,0.6219279944896698,-0.034775990247726485,-0.722952690892618,Moderate Sensitivity (Tier 3)
302,Jember,Arjasa,0.58689284324646,0.5651823282241821,0.092178113758564,0.1448386311531067,2.857142857142857,0.0,35,12,28,0.5093095212110451,0.07758332203541485,0.5868155424833994,Moderate Sensitivity (Tier 3)
303,Lamongan,Kalitengah,0.5868630409240723,0.5711373686790466,0.08879878371953964,0.09523040056228638,5.128205128205128,0.0,39,20,25,0.6764296876887481,-0.08956664676467585,-0.716681000644706,Moderate Sensitivity (Tier 3)
304,Malang,Kalipare,0.5866063237190247,0.5730317831039429,0.11331433802843094,0.15321755409240723,9.848484848484848,2.272727272727273,132,8,35,0.5215494292122977,0.06505689450672691,0.6868810814280178,Moderate Sensitivity (Tier 3)
305,Tulungagung,Gondang,0.5864039659500122,0.5360401272773743,0.23786821961402893,0.32928603887557983,25.64102564102564,20.51282051282051,39,7,19,0.5478861473108593,0.038517818639152934,0.45592219976999165,Moderate Sensitivity (Tier 3)
306,Mojokerto,Ngoro,0.5859951972961426,0.608224630355835,0.1605360209941864,0.21588772535324097,12.32876712328767,4.10958904109589,73,12,17,0.6392107851365033,-0.053215587840360734,-0.39017575943801025,Moderate Sensitivity (Tier 3)
307,Ponorogo,Kauman,0.5858756899833679,0.5697365999221802,0.1406068056821823,0.16901317238807678,14.285714285714285,7.936507936507936,63,6,19,0.5377402384030191,0.04813545158034882,0.5971009986502932,Moderate Sensitivity (Tier 3)
308,Sumenep,Rubaru,0.5849258899688721,0.5868577361106873,0.05195556581020355,0.06831544637680054,0.0,0.0,84,20,25,0.6219279944896698,-0.037002104520797774,-0.7692310367423547,Moderate Sensitivity (Tier 3)
309,Sidoarjo,Tanggulangin,0.5840357542037964,0.6493115425109863,0.18864859640598297,0.2728339433670044,20.0,0.0,20,2,18,0.46915817611357746,0.11487757809021892,1.6185212797551463,Moderate Sensitivity (Tier 3)
310,Bangkalan,Kwanyar,0.5839386582374573,0.5902735590934753,0.05735115334391594,0.06730306148529053,0.0,0.0,32,16,18,0.6350120902061462,-0.051073431968688965,-0.7243280090778071,Moderate Sensitivity (Tier 3)
311,Tulungagung,Tanggung Gunung,0.582982063293457,0.6004970073699951,0.1494789719581604,0.15503531694412231,10.909090909090908,4.545454545454546,110,8,19,0.5478861473108593,0.03509591598259776,0.4154183124343374,Moderate Sensitivity (Tier 3)
312,Gresik,Bungah,0.581804633140564,0.5906985998153687,0.09930811822414398,0.14966320991516113,5.0,0.0,20,14,18,0.6209769807755947,-0.039172347635030746,-0.700104173591208,Moderate Sensitivity (Tier 3)
313,Trenggalek,Tugu,0.5813182592391968,0.5740105509757996,0.09935959428548813,0.13650673627853394,4.3478260869565215,1.0869565217391304,92,5,13,0.4784364299132274,0.1028818293259694,0.6666503210671859,Moderate Sensitivity (Tier 3)
314,Kediri,Ngadiluwih,0.5810011029243469,0.5672551393508911,0.09488633275032043,0.138380765914917,5.405405405405405,0.0,37,11,21,0.6245542353107816,-0.043553132386434656,-0.4028121593018166,Moderate Sensitivity (Tier 3)
315,Jombang,Megaluh,0.5807931423187256,0.5866353511810303,0.1784677654504776,0.17466449737548828,15.789473684210526,5.263157894736842,38,16,20,0.6710116803646088,-0.0902185380458832,-0.8421949198432073,Moderate Sensitivity (Tier 3)
316,Madiun,Madiun,0.5804104804992676,0.5819777846336365,0.08258448541164398,0.09163177013397217,2.564102564102564,0.0,39,14,15,0.6499545017878214,-0.06954402128855386,-0.9285538746042965,Moderate Sensitivity (Tier 3)
317,Situbondo,Arjasa,0.5794627666473389,0.6179828643798828,0.14884024858474731,0.2152329385280609,7.8125,0.5208333333333333,192,10,17,0.584401069318547,-0.004938302671208095,-0.05865586564510918,Moderate Sensitivity (Tier 3)
318,Gresik,Kebomas,0.5794438719749451,0.5906338691711426,0.13959988951683044,0.12650644779205322,11.538461538461538,3.8461538461538463,26,15,18,0.6209769807755947,-0.04153310880064964,-0.7422966599926051,Moderate Sensitivity (Tier 3)
319,Tulungagung,Sumber Gempol,0.5784710645675659,0.5242568254470825,0.18183450400829315,0.20814961194992065,17.142857142857142,11.428571428571429,35,9,19,0.5478861473108593,0.030584917256706645,0.36202316870786144,Moderate Sensitivity (Tier 3)
320,Bangkalan,Arosbaya,0.5784704089164734,0.5865852236747742,0.09811750054359436,0.10590136051177979,0.0,0.0,36,17,18,0.6350120902061462,-0.05654168128967285,-0.8018792131213799,Moderate Sensitivity (Tier 3)
321,Malang,Karangploso,0.5781258344650269,0.5963262915611267,0.12131216377019882,0.14151257276535034,4.0,0.0,50,9,35,0.5215494292122977,0.05657640525272911,0.5973427215971104,Moderate Sensitivity (Tier 3)
322,Kota Blitar,Kepanjen Kidul,0.577351987361908,0.556305468082428,0.16197548806667328,0.1327359676361084,23.076923076923077,7.6923076923076925,13,2,3,0.5387966533501943,0.03855533401171363,0.46626897351783986,Moderate Sensitivity (Tier 3)
323,Magetan,Maospati,0.5765085220336914,0.5870441198348999,0.07182606309652328,0.0697941780090332,2.7777777777777777,0.0,36,9,13,0.603030264377594,-0.026521742343902588,-0.5845480668646592,Moderate Sensitivity (Tier 3)
324,Bondowoso,Wringin,0.5759698152542114,0.5801582336425781,0.056245844811201096,0.07940036058425903,0.0,0.0,64,15,17,0.7410174660822925,-0.16504765082808104,-0.9401174767633165,Moderate Sensitivity (Tier 3)
325,Sampang,Jrengik,0.5754490494728088,0.5746448636054993,0.06777427345514297,0.10315370559692383,0.0,0.0,70,10,12,0.6185134251912435,-0.04306437571843469,-0.7999750186228437,Moderate Sensitivity (Tier 3)
326,Kediri,Wates,0.5748180747032166,0.5732138156890869,0.08074801415205002,0.11653667688369751,3.125,0.0,64,12,21,0.6245542353107816,-0.04973616060756503,-0.4599974594698783,Moderate Sensitivity (Tier 3)
327,Kediri,Kendat,0.574693500995636,0.568158745765686,0.11198191344738007,0.12311017513275146,7.608695652173914,3.260869565217391,92,13,21,0.6245542353107816,-0.049860734315145594,-0.4611496109086664,Moderate Sensitivity (Tier 3)
328,Gresik,Cerme,0.5746113657951355,0.5765799283981323,0.0716160386800766,0.06805205345153809,0.0,0.0,74,16,18,0.6209769807755947,-0.04636561498045921,-0.8286651814024486,Moderate Sensitivity (Tier 3)
329,Pasuruan,Wonorejo,0.5744228363037109,0.572147786617279,0.11201612651348114,0.1401095986366272,7.6923076923076925,2.564102564102564,39,11,24,0.5713256684442362,0.003097167859474781,0.03637594264169388,Moderate Sensitivity (Tier 3)
330,Banyuwangi,Muncar,0.5734252333641052,0.541530430316925,0.16913925111293793,0.22429129481315613,18.0327868852459,9.836065573770492,61,4,19,0.48182513682465805,0.09160009653944717,0.7146360988778077,Moderate Sensitivity (Tier 3)
331,Malang,Dau,0.5731064081192017,0.66539466381073,0.24030013382434845,0.3634083867073059,29.6875,6.25,64,10,35,0.5215494292122977,0.051556978906903916,0.5443468166632807,Moderate Sensitivity (Tier 3)
332,Pacitan,Arjosari,0.572929322719574,0.567794919013977,0.0919431522488594,0.11112421751022339,4.201680672268908,0.8403361344537815,119,2,12,0.47792630394299823,0.09500301877657574,1.094747247659179,Moderate Sensitivity (Tier 3)
333,Tulungagung,Besuki,0.5720763206481934,0.6312302350997925,0.18814292550086975,0.17258155345916748,6.25,0.0,64,10,19,0.5478861473108593,0.024190173337334087,0.28633077963465114,Moderate Sensitivity (Tier 3)
334,Banyuwangi,Gambiran,0.5718492269515991,0.5689513683319092,0.12812106311321259,0.1489103138446808,8.955223880597014,4.477611940298507,67,5,19,0.48182513682465805,0.09002409012694107,0.7023405760891963,Moderate Sensitivity (Tier 3)
335,Tuban,Jatirogo,0.5713578462600708,0.5645036697387695,0.07227025181055069,0.10988789796829224,0.0,0.0,120,17,19,0.6537798674483049,-0.08242202118823405,-1.0627883026361382,Moderate Sensitivity (Tier 3)
336,Kediri,Kepung,0.5712394118309021,0.5758271217346191,0.23256196081638336,0.3328622579574585,22.321428571428573,13.392857142857142,112,14,21,0.6245542353107816,-0.05331482347987948,-0.49309562807506485,Moderate Sensitivity (Tier 3)
337,Blitar,Srengat,0.5702028274536133,0.5744867324829102,0.22345510125160217,0.26256346702575684,22.448979591836736,10.204081632653061,49,4,21,0.4983622006007603,0.07184062685285297,0.8847418370179881,Moderate Sensitivity (Tier 3)
338,Magetan,Poncol,0.5696525573730469,0.6445542573928833,0.22330208122730255,0.23195809125900269,15.625,4.6875,64,10,13,0.603030264377594,-0.03337770700454712,-0.7356558197756797,Moderate Sensitivity (Tier 3)
339,Pacitan,Pringkuku,0.5694849491119385,0.5657303929328918,0.06185894459486008,0.07167547941207886,0.0,0.0,123,3,12,0.47792630394299823,0.09155864516894024,1.055056734921508,Moderate Sensitivity (Tier 3)
340,Nganjuk,Patianrowo,0.5676157474517822,0.5641709566116333,0.12017510086297989,0.13265478610992432,8.823529411764707,2.941176470588235,34,17,20,0.6635750740766525,-0.09595932662487028,-1.193680790941333,Moderate Sensitivity (Tier 3)
341,Sumenep,Gayam,0.5675625205039978,0.5680367946624756,0.0612955279648304,0.07942849397659302,0.0,0.0,38,21,25,0.6219279944896698,-0.05436547398567204,-1.1301954431668195,Moderate Sensitivity (Tier 3)
342,Lumajang,Yosowilangun,0.5670575499534607,0.5506564378738403,0.21925492584705353,0.26324713230133057,21.153846153846153,13.461538461538462,52,2,18,0.4015382313066059,0.16551931864685482,1.1643757634654803,Moderate Sensitivity (Tier 3)
343,Magetan,Panekan,0.5656571388244629,0.5818770527839661,0.11806537955999374,0.12696170806884766,3.896103896103896,1.2987012987012987,77,11,13,0.603030264377594,-0.037373125553131104,-0.8237161801624818,Moderate Sensitivity (Tier 3)
344,Situbondo,Panarukan,0.5653676986694336,0.583865761756897,0.16438867151737213,0.24304074048995972,12.857142857142856,4.285714285714286,70,11,17,0.584401069318547,-0.019033370649113368,-0.22607339118297506,Moderate Sensitivity (Tier 3)
345,Magetan,Sukomoro,0.5653573870658875,0.5624824166297913,0.04939025267958641,0.05841153860092163,0.0,0.0,45,12,13,0.603030264377594,-0.03767287731170654,-0.8303228091215644,Moderate Sensitivity (Tier 3)
346,Sumenep,Sumenep,0.5642136931419373,0.5898011922836304,0.10739108920097351,0.10650652647018433,3.3333333333333335,0.0,60,22,25,0.6219279944896698,-0.05771430134773259,-1.1998136980458385,Moderate Sensitivity (Tier 3)
347,Blitar,Binangun,0.5639017224311829,0.5588404536247253,0.10617199540138245,0.13659018278121948,5.0,0.0,80,5,21,0.4983622006007603,0.06553952183042255,0.8071415782645809,Moderate Sensitivity (Tier 3)
348,Lumajang,Kunir,0.5633407235145569,0.5279650688171387,0.2220633327960968,0.32357537746429443,22.916666666666664,12.5,48,3,18,0.4015382313066059,0.161802492207951,1.1382290715998564,Moderate Sensitivity (Tier 3)
349,Malang,Gedangan,0.5628632307052612,0.5611501932144165,0.08720555156469345,0.09537750482559204,2.5316455696202533,0.6329113924050633,158,11,35,0.5215494292122977,0.04131380149296349,0.43619771374815547,Moderate Sensitivity (Tier 3)
350,Lamongan,Sekaran,0.5625409483909607,0.5648117661476135,0.1260586977005005,0.17647254467010498,5.194805194805195,0.0,77,21,25,0.6764296876887481,-0.11388873929778742,-0.9112978836480585,Moderate Sensitivity (Tier 3)
351,Kediri,Grogol,0.5615240335464478,0.5577268004417419,0.13650792837142944,0.1579951047897339,10.526315789473683,1.0526315789473684,95,15,21,0.6245542353107816,-0.06303020176433383,-0.5829507611220268,Moderate Sensitivity (Tier 3)
352,Sidoarjo,Jabon,0.5614113807678223,0.5714260339736938,0.13378527760505676,0.1443643569946289,7.6923076923076925,0.0,26,3,18,0.46915817611357746,0.0922532046542448,1.2997642998813779,Moderate Sensitivity (Tier 3)
