id_kec,kabupaten,kecamatan,mean_lsi,crop_fraction,crop_density_pct,mean_asi,zone,zone_name,prov_rank
3525040.0,Gresik,Balongpanggang,0.7517,0.9863,98.63,0.7414,1,Zone 1: Critical Emergency,1
3524120.0,Lamongan,Tikung,0.7448,0.9655,96.55,0.7302,1,Zone 1: Critical Emergency,2
3516170.0,Mojokerto,Damarblandong,0.8606,0.8205,82.05,0.7075,1,Zone 1: Critical Emergency,3
3522080.0,Bojonegoro,Kepohbaru,0.8052,0.875,87.5,0.7034,1,Zone 1: Critical Emergency,4
3524050.0,Lamongan,Kambangbahu,0.7068,0.9836,98.36,0.6947,1,Zone 1: Critical Emergency,5
3511090.0,Bondowoso,Tenggarang,0.9787,0.6957,69.57,0.6743,1,Zone 1: Critical Emergency,6
3524060.0,Lamongan,Sugio,0.7852,0.8472,84.72,0.6601,1,Zone 1: Critical Emergency,7
3506180.0,Kediri,Pagu,0.7903,0.8197,81.97,0.6556,1,Zone 1: Critical Emergency,8
3524080.0,Lamongan,Modo,0.8101,0.8228,82.28,0.6556,1,Zone 1: Critical Emergency,9
3524100.0,Lamongan,Sukodadi,0.6751,0.9545,95.45,0.6414,1,Zone 1: Critical Emergency,10
3506150.0,Kediri,Plemahan,0.8127,0.7708,77.08,0.6235,1,Zone 1: Critical Emergency,11
3519120.0,Madiun,Balerejo,0.7823,0.8113,81.13,0.62,1,Zone 1: Critical Emergency,12
3522100.0,Bojonegoro,Kanor,0.7296,0.8235,82.35,0.619,1,Zone 1: Critical Emergency,13
3506170.0,Kediri,Papar,0.8049,0.7619,76.19,0.6131,1,Zone 1: Critical Emergency,14
3525050.0,Gresik,Benjeng,0.6736,0.9057,90.57,0.611,1,Zone 1: Critical Emergency,15
3517050.0,Jombang,Ngoro,0.7111,0.8491,84.91,0.602,1,Zone 1: Critical Emergency,16
3519140.0,Madiun,Sawahan,0.6381,0.9286,92.86,0.5977,1,Zone 1: Critical Emergency,17
3522090.0,Bojonegoro,Baureno,0.8671,0.6835,68.35,0.5969,1,Zone 1: Critical Emergency,18
3517060.0,Jombang,Mojowarno,0.7373,0.8219,82.19,0.5944,1,Zone 1: Critical Emergency,19
3521050.0,Ngawi,Geneng,0.8721,0.6739,67.39,0.5944,1,Zone 1: Critical Emergency,20
3524130.0,Lamongan,Deket,0.593,0.9111,91.11,0.593,3,Zone 3: Rain-Shadow & Fodder,21
3524101.0,Lamongan,Pucuk,0.6716,0.8636,86.36,0.5855,1,Zone 1: Critical Emergency,22
3517100.0,Jombang,Sumobito,0.8386,0.7,70.0,0.5844,1,Zone 1: Critical Emergency,23
3506160.0,Kediri,Purwoasri,0.7446,0.7797,77.97,0.5763,1,Zone 1: Critical Emergency,24
3519010.0,Madiun,Kebonsari,0.7136,0.8,80.0,0.5752,1,Zone 1: Critical Emergency,25
3520130.0,Magetan,Karangmojo,0.6919,0.8039,80.39,0.5626,1,Zone 1: Critical Emergency,26
3522110.0,Bojonegoro,Sumberejo,0.7633,0.7391,73.91,0.5567,1,Zone 1: Critical Emergency,27
3506140.0,Kediri,Kunjang,0.737,0.75,75.0,0.551,1,Zone 1: Critical Emergency,28
3525030.0,Gresik,Kedamean,0.6779,0.806,80.6,0.5508,1,Zone 1: Critical Emergency,29
3517120.0,Jombang,Peterongan,0.7679,0.7143,71.43,0.5494,1,Zone 1: Critical Emergency,30
3524010.0,Lamongan,Blubuk,0.8852,0.6154,61.54,0.5337,1,Zone 1: Critical Emergency,31
3523090.0,Tuban,Plumpang,0.7571,0.6628,66.28,0.5318,1,Zone 1: Critical Emergency,32
3522170.0,Bojonegoro,Kalitidu,0.6853,0.7969,79.69,0.5317,1,Zone 1: Critical Emergency,33
3524070.0,Lamongan,Kedungpring,0.7534,0.7179,71.79,0.5239,1,Zone 1: Critical Emergency,34
3516070.0,Mojokerto,Kutorejo,0.6887,0.75,75.0,0.523,1,Zone 1: Critical Emergency,35
3516090.0,Mojokerto,Bangsal,0.7328,0.7143,71.43,0.5218,1,Zone 1: Critical Emergency,36
3522130.0,Bojonegoro,Kapas,0.7389,0.7024,70.24,0.5213,1,Zone 1: Critical Emergency,37
3518130.0,Nganjuk,Sukomoro,0.6588,0.8,80.0,0.5201,1,Zone 1: Critical Emergency,38
3521120.0,Ngawi,Paron,0.836,0.6263,62.63,0.5173,1,Zone 1: Critical Emergency,39
3518110.0,Nganjuk,Baron,0.8276,0.5938,59.38,0.5063,1,Zone 1: Critical Emergency,40
3511070.0,Bondowoso,Tapen,0.9525,0.5306,53.06,0.5058,1,Zone 1: Critical Emergency,41
3521060.0,Ngawi,Kwadungan,0.683,0.75,75.0,0.5037,1,Zone 1: Critical Emergency,42
3524040.0,Lamongan,Mantep,0.8145,0.6437,64.37,0.5036,1,Zone 1: Critical Emergency,43
3521070.0,Ngawi,Pangkur,0.7064,0.7353,73.53,0.5016,1,Zone 1: Critical Emergency,44
3509130.0,Jember,Balung,0.6874,0.7358,73.58,0.5013,1,Zone 1: Critical Emergency,45
3523100.0,Tuban,Widang,0.6801,0.7094,70.94,0.4989,1,Zone 1: Critical Emergency,46
3518060.0,Nganjuk,Tanjunganom,0.6777,0.7353,73.53,0.4962,1,Zone 1: Critical Emergency,47
3518050.0,Nganjuk,Pace,0.6907,0.7174,71.74,0.496,1,Zone 1: Critical Emergency,48
3524090.0,Lamongan,Babat,0.7791,0.6333,63.33,0.494,1,Zone 1: Critical Emergency,49
3517160.0,Jombang,Kesamben,0.6413,0.7547,75.47,0.4899,1,Zone 1: Critical Emergency,50
3511100.0,Bondowoso,Bondowoso,0.9646,0.5,50.0,0.4896,1,Zone 1: Critical Emergency,51
3518090.0,Nganjuk,Kertosono,0.6912,0.7059,70.59,0.4878,1,Zone 1: Critical Emergency,52
3509100.0,Jember,Janggawah,0.6612,0.75,75.0,0.4875,1,Zone 1: Critical Emergency,53
3524020.0,Lamongan,Ngimbang,0.8305,0.5895,58.95,0.4853,1,Zone 1: Critical Emergency,54
3517180.0,Jombang,Ploso,0.6073,0.7857,78.57,0.4853,1,Zone 1: Critical Emergency,55
3524011.0,Lamongan,Sukorame,0.73,0.6806,68.06,0.4836,1,Zone 1: Critical Emergency,56
3517110.0,Jombang,Jogoroto,0.8044,0.6,60.0,0.4825,1,Zone 1: Critical Emergency,57
3518080.0,Nganjuk,Ngronggot,0.7475,0.6346,63.46,0.4803,1,Zone 1: Critical Emergency,58
3524190.0,Lamongan,Sekaran,0.5625,0.8571,85.71,0.4738,3,Zone 3: Rain-Shadow & Fodder,59
3522150.0,Bojonegoro,Dander,0.7891,0.6154,61.54,0.4732,1,Zone 1: Critical Emergency,60
3518100.0,Nganjuk,Patianrowo,0.5676,0.8529,85.29,0.4731,3,Zone 3: Rain-Shadow & Fodder,61
3521130.0,Ngawi,Kedungalar,0.8327,0.5732,57.32,0.4721,1,Zone 1: Critical Emergency,62
3516100.0,Mojokerto,Dlanggu,0.6913,0.675,67.5,0.4666,1,Zone 1: Critical Emergency,63
3517010.0,Jombang,Bandar Kedungmulyo,0.6487,0.7073,70.73,0.4662,1,Zone 1: Critical Emergency,64
3516160.0,Mojokerto,Jetis,0.8238,0.5574,55.74,0.4647,1,Zone 1: Critical Emergency,65
3524200.0,Lamongan,Laren,0.6256,0.7582,75.82,0.462,1,Zone 1: Critical Emergency,66
3518070.0,Nganjuk,Prambon,0.5469,0.8511,85.11,0.4603,3,Zone 3: Rain-Shadow & Fodder,67
3511080.0,Bondowoso,Wonosari,0.9359,0.5,50.0,0.4575,1,Zone 1: Critical Emergency,68
3517140.0,Jombang,Megaluh,0.5808,0.7895,78.95,0.4531,3,Zone 3: Rain-Shadow & Fodder,69
3524140.0,Lamongan,Glagah,0.4592,0.918,91.8,0.4516,3,Zone 3: Rain-Shadow & Fodder,70
3517090.0,Jombang,Mojoagung,0.8633,0.5091,50.91,0.449,1,Zone 1: Critical Emergency,71
3522120.0,Bojonegoro,Balen,0.6032,0.7647,76.47,0.4489,1,Zone 1: Critical Emergency,72
3525070.0,Gresik,Cerme,0.5746,0.7568,75.68,0.447,3,Zone 3: Rain-Shadow & Fodder,73
3571030.0,Kota Kediri,Pesantren,0.6102,0.7273,72.73,0.4448,1,Zone 1: Critical Emergency,74
3524180.0,Lamongan,Karanggeneng,0.5592,0.8286,82.86,0.4444,3,Zone 3: Rain-Shadow & Fodder,75
3522190.0,Bojonegoro,Purwosari,0.7882,0.5667,56.67,0.4438,1,Zone 1: Critical Emergency,76
3525140.0,Gresik,Dukun,0.5875,0.75,75.0,0.4433,3,Zone 3: Rain-Shadow & Fodder,77
3525080.0,Gresik,Duduksampean,0.5533,0.407,40.7,0.4407,3,Zone 3: Rain-Shadow & Fodder,78
3520040.0,Magetan,Takeran,0.6426,0.6863,68.63,0.4389,1,Zone 1: Critical Emergency,79
3525010.0,Gresik,Wringinanom,0.6695,0.661,66.1,0.4363,1,Zone 1: Critical Emergency,80
3528030.0,Pamekasan,Galis,0.7646,0.375,37.5,0.4347,1,Zone 1: Critical Emergency,81
3517030.0,Jombang,Gudo,0.5386,0.8387,83.87,0.43,3,Zone 3: Rain-Shadow & Fodder,82
3502100.0,Ponorogo,Jetis,0.6747,0.6286,62.86,0.4276,1,Zone 1: Critical Emergency,83
3511030.0,Bondowoso,Tamanan,0.8355,0.4906,49.06,0.4263,1,Zone 1: Critical Emergency,84
3524160.0,Lamongan,Kalitengah,0.5869,0.7179,71.79,0.4251,3,Zone 3: Rain-Shadow & Fodder,85
3517040.0,Jombang,Diwek,0.59,0.7347,73.47,0.4209,3,Zone 3: Rain-Shadow & Fodder,86
3522180.0,Bojonegoro,Malo,0.837,0.5205,52.05,0.4196,1,Zone 1: Critical Emergency,87
3514080.0,Pasuruan,Wonorejo,0.5744,0.7436,74.36,0.4143,3,Zone 3: Rain-Shadow & Fodder,88
3516140.0,Mojokerto,Gedek,0.632,0.6296,62.96,0.4141,1,Zone 1: Critical Emergency,89
3518120.0,Nganjuk,Gondang,0.7203,0.573,57.3,0.4093,1,Zone 1: Critical Emergency,90
3520030.0,Magetan,Lembeyan,0.6041,0.6552,65.52,0.4089,1,Zone 1: Critical Emergency,91
3521110.0,Ngawi,Ngawi,0.7426,0.5342,53.42,0.4038,1,Zone 1: Critical Emergency,92
3528020.0,Pamekasan,Pademawu,0.6807,0.5672,56.72,0.4035,1,Zone 1: Critical Emergency,93
3522160.0,Bojonegoro,Ngasem,0.8517,0.4863,48.63,0.4033,1,Zone 1: Critical Emergency,94
3520110.0,Magetan,Maospati,0.5765,0.6944,69.44,0.4016,3,Zone 3: Rain-Shadow & Fodder,95
3517020.0,Jombang,Perak,0.5937,0.697,69.7,0.3988,3,Zone 3: Rain-Shadow & Fodder,96
3523150.0,Tuban,Merakurak,0.6541,0.596,59.6,0.3973,1,Zone 1: Critical Emergency,97
3516120.0,Mojokerto,Trowulan,0.771,0.5106,51.06,0.3968,1,Zone 1: Critical Emergency,98
3508101.0,Lumajang,Rowokangkung,0.4504,0.8718,87.18,0.3964,3,Zone 3: Rain-Shadow & Fodder,99
3508070.0,Lumajang,Tekung,0.5591,0.7143,71.43,0.3957,3,Zone 3: Rain-Shadow & Fodder,100
3522070.0,Bojonegoro,Kedungadem,0.7737,0.5195,51.95,0.3948,1,Zone 1: Critical Emergency,101
3516080.0,Mojokerto,Mojosari,0.7102,0.5806,58.06,0.3945,1,Zone 1: Critical Emergency,102
3524150.0,Lamongan,Karangbinangun,0.4963,0.7551,75.51,0.3919,3,Zone 3: Rain-Shadow & Fodder,103
3511040.0,Bondowoso,Pujer,0.9838,0.3889,38.89,0.3797,1,Zone 1: Critical Emergency,104
3524221.0,Lamongan,Solokuro,0.6187,0.6186,61.86,0.3785,1,Zone 1: Critical Emergency,105
3502090.0,Ponorogo,Siman,0.6426,0.5909,59.09,0.377,1,Zone 1: Critical Emergency,106
3527020.0,Sampang,Torjun,0.6096,0.5729,57.29,0.3758,1,Zone 1: Critical Emergency,107
3518030.0,Nganjuk,Berbek,0.6963,0.5067,50.67,0.3749,1,Zone 1: Critical Emergency,108
3514070.0,Pasuruan,Kejayang,0.6674,0.5571,55.71,0.3702,1,Zone 1: Critical Emergency,109
3517070.0,Jombang,Bareng,0.7341,0.5161,51.61,0.3687,1,Zone 1: Critical Emergency,110
3520060.0,Magetan,Magetan,0.5892,0.6222,62.22,0.3686,3,Zone 3: Rain-Shadow & Fodder,111
3517150.0,Jombang,Tembelang,0.5091,0.7027,70.27,0.3683,3,Zone 3: Rain-Shadow & Fodder,112
3515030.0,Sidoarjo,Krembung,0.5538,0.6765,67.65,0.3678,3,Zone 3: Rain-Shadow & Fodder,113
3519090.0,Madiun,Pilangkenceng,0.7087,0.52,52.0,0.3669,1,Zone 1: Critical Emergency,114
3525020.0,Gresik,Driyorejo,0.6447,0.5593,55.93,0.3649,1,Zone 1: Critical Emergency,115
3523070.0,Tuban,Soko,0.727,0.5143,51.43,0.3637,1,Zone 1: Critical Emergency,116
3525060.0,Gresik,Menganti,0.5942,0.5909,59.09,0.3636,3,Zone 3: Rain-Shadow & Fodder,117
3516150.0,Mojokerto,Kemlagi,0.7535,0.5,50.0,0.3626,1,Zone 1: Critical Emergency,118
3516060.0,Mojokerto,Pungging,0.5926,0.5952,59.52,0.3624,3,Zone 3: Rain-Shadow & Fodder,119
3514240.0,Pasuruan,Nguling,0.4724,0.6833,68.33,0.3623,3,Zone 3: Rain-Shadow & Fodder,120
3514170.0,Pasuruan,Kraton,0.5902,0.6,60.0,0.357,3,Zone 3: Rain-Shadow & Fodder,121
3512030.0,Situbondo,Besuki,0.531,0.5185,51.85,0.3559,3,Zone 3: Rain-Shadow & Fodder,122
3525120.0,Gresik,Bungah,0.5818,0.2857,28.57,0.3557,4,Zone 4: Ecological Catchment,123
3512100.0,Situbondo,Panji,0.5943,0.6279,62.79,0.3552,3,Zone 3: Rain-Shadow & Fodder,124
3513140.0,Probolinggo,Besuk,0.4789,0.7838,78.38,0.3543,3,Zone 3: Rain-Shadow & Fodder,125
3502160.0,Ponorogo,Ponorogo,0.6481,0.56,56.0,0.3541,1,Zone 1: Critical Emergency,126
3519150.0,Madiun,Jiwan,0.6704,0.5366,53.66,0.3514,1,Zone 1: Critical Emergency,127
3506090.0,Kediri,Gurah,0.6987,0.4821,48.21,0.3512,1,Zone 1: Critical Emergency,128
3505141.0,Blitar,Wonodadi,0.5129,0.7021,70.21,0.351,3,Zone 3: Rain-Shadow & Fodder,129
3522200.0,Bojonegoro,Padangan,0.8376,0.4308,43.08,0.3493,1,Zone 1: Critical Emergency,130
3506040.0,Kediri,Kraas,0.5909,0.5818,58.18,0.3486,3,Zone 3: Rain-Shadow & Fodder,131
3502180.0,Ponorogo,Jenangan,0.6125,0.5821,58.21,0.3477,1,Zone 1: Critical Emergency,132
3506030.0,Kediri,Ngadiluwih,0.581,0.5946,59.46,0.345,3,Zone 3: Rain-Shadow & Fodder,133
3514200.0,Pasuruan,Rejoso,0.5235,0.6061,60.61,0.3446,3,Zone 3: Rain-Shadow & Fodder,134
3519130.0,Madiun,Madiun,0.5804,0.6154,61.54,0.3438,3,Zone 3: Rain-Shadow & Fodder,135
3528010.0,Pamekasan,Tlanakan,0.764,0.4262,42.62,0.3436,1,Zone 1: Critical Emergency,136
3520100.0,Magetan,Bendo,0.6066,0.56,56.0,0.3433,1,Zone 1: Critical Emergency,137
3527070.0,Sampang,Jrengik,0.5754,0.5857,58.57,0.3409,3,Zone 3: Rain-Shadow & Fodder,138
3509120.0,Jember,Rambipuji,0.6119,0.5867,58.67,0.3406,1,Zone 1: Critical Emergency,139
3506130.0,Kediri,Pare,0.6634,0.5217,52.17,0.3404,1,Zone 1: Critical Emergency,140
3523170.0,Tuban,Tambakboyo,0.6245,0.6375,63.75,0.337,1,Zone 1: Critical Emergency,141
3523030.0,Tuban,Senori,0.6009,0.6136,61.36,0.3362,1,Zone 1: Critical Emergency,142
3518150.0,Nganjuk,Bagor,0.6938,0.449,44.9,0.336,1,Zone 1: Critical Emergency,143
3506210.0,Kediri,Tarokan,0.6232,0.4815,48.15,0.3347,1,Zone 1: Critical Emergency,144
3523190.0,Tuban,Bancar,0.5211,0.6643,66.43,0.3329,3,Zone 3: Rain-Shadow & Fodder,145
3512070.0,Situbondo,Panarukan,0.5654,0.6234,62.34,0.3322,3,Zone 3: Rain-Shadow & Fodder,146
3519020.0,Madiun,Geger,0.669,0.5135,51.35,0.3318,1,Zone 1: Critical Emergency,147
3522141.0,Bojonegoro,Trucuk,0.7413,0.4545,45.45,0.3294,1,Zone 1: Critical Emergency,148
3518140.0,Nganjuk,Nganjuk,0.7235,0.4545,45.45,0.3283,1,Zone 1: Critical Emergency,149
3521080.0,Ngawi,Karangjati,0.6615,0.5185,51.85,0.3258,1,Zone 1: Critical Emergency,150
3528060.0,Pamekasan,Proppo,0.7481,0.4156,41.56,0.3227,1,Zone 1: Critical Emergency,151
3512090.0,Situbondo,Mangaran,0.5511,0.775,77.5,0.3225,3,Zone 3: Rain-Shadow & Fodder,152
3512130.0,Situbondo,Jangkar,0.7938,0.5362,53.62,0.3217,1,Zone 1: Critical Emergency,153
3524170.0,Lamongan,Turi,0.4367,0.913,91.3,0.32,3,Zone 3: Rain-Shadow & Fodder,154
3522010.0,Bojonegoro,Ngraho,0.7944,0.4074,40.74,0.3177,1,Zone 1: Critical Emergency,155
3513160.0,Probolinggo,Krejengan,0.4486,0.6875,68.75,0.3168,3,Zone 3: Rain-Shadow & Fodder,156
3577030.0,Kota Madiun,Kartoharjo,0.6294,0.4545,45.45,0.3164,1,Zone 1: Critical Emergency,157
3577010.0,Kota Madiun,Mangunharjo,0.7214,0.4,40.0,0.3164,1,Zone 1: Critical Emergency,158
3526010.0,Bangkalan,Kamal,0.5987,0.3333,33.33,0.3131,3,Zone 3: Rain-Shadow & Fodder,159
3515010.0,Sidoarjo,Tarik,0.4949,0.619,61.9,0.3127,3,Zone 3: Rain-Shadow & Fodder,160
3523160.0,Tuban,Kerek,0.6773,0.4603,46.03,0.3118,1,Zone 1: Critical Emergency,161
3513170.0,Probolinggo,Pajarakan,0.4177,0.6522,65.22,0.3109,3,Zone 3: Rain-Shadow & Fodder,162
3520120.0,Magetan,Karangrejo,0.6171,0.5111,51.11,0.3098,1,Zone 1: Critical Emergency,163
3523110.0,Tuban,Palang,0.597,0.5294,52.94,0.3085,3,Zone 3: Rain-Shadow & Fodder,164
3521090.0,Ngawi,Bringin,0.7587,0.4,40.0,0.3064,1,Zone 1: Critical Emergency,165
3506080.0,Kediri,Plosoklaten,0.5047,0.5914,59.14,0.3047,3,Zone 3: Rain-Shadow & Fodder,166
3515050.0,Sidoarjo,Jabon,0.5614,0.2826,28.26,0.304,4,Zone 4: Ecological Catchment,167
3505140.0,Blitar,Udanawu,0.6109,0.4902,49.02,0.3033,1,Zone 1: Critical Emergency,168
3513230.0,Probolinggo,Tongas,0.4925,0.5618,56.18,0.3014,3,Zone 3: Rain-Shadow & Fodder,169
3502120.0,Ponorogo,Kauman,0.5859,0.4921,49.21,0.3006,3,Zone 3: Rain-Shadow & Fodder,170
3527010.0,Sampang,Sreseh,0.539,0.3553,35.53,0.3003,3,Zone 3: Rain-Shadow & Fodder,171
3519110.0,Madiun,Wonoasri,0.6507,0.4474,44.74,0.299,1,Zone 1: Critical Emergency,172
3506050.0,Kediri,Kendat,0.5747,0.5435,54.35,0.2989,3,Zone 3: Rain-Shadow & Fodder,173
3517170.0,Jombang,Kudu,0.775,0.3867,38.67,0.2977,1,Zone 1: Critical Emergency,174
3524030.0,Lamongan,Sambeng,0.8781,0.3427,34.27,0.2973,1,Zone 1: Critical Emergency,175
3513150.0,Probolinggo,Kraksaan,0.4033,0.6,60.0,0.2968,3,Zone 3: Rain-Shadow & Fodder,176
3515180.0,Sidoarjo,Balongbendo,0.5971,0.5263,52.63,0.2965,3,Zone 3: Rain-Shadow & Fodder,177
3523020.0,Tuban,Bangilan,0.6262,0.4947,49.47,0.2963,1,Zone 1: Critical Emergency,178
3506120.0,Kediri,Kandangan,0.717,0.3913,39.13,0.2956,1,Zone 1: Critical Emergency,179
3520090.0,Magetan,Sukomoro,0.5654,0.5111,51.11,0.2913,3,Zone 3: Rain-Shadow & Fodder,180
3515100.0,Sidoarjo,Sukodono,0.417,0.7083,70.83,0.2882,3,Zone 3: Rain-Shadow & Fodder,181
3514110.0,Pasuruan,Sukorejo,0.6631,0.4561,45.61,0.2879,1,Zone 1: Critical Emergency,182
3506190.0,Kediri,Gampengrejo,0.5126,0.5294,52.94,0.281,3,Zone 3: Rain-Shadow & Fodder,183
3506060.0,Kediri,Wates,0.5748,0.5,50.0,0.2796,3,Zone 3: Rain-Shadow & Fodder,184
3523050.0,Tuban,Montong,0.7496,0.3657,36.57,0.2791,1,Zone 1: Critical Emergency,185
3509710.0,Kota Jember,Sumbersari,0.613,0.4062,40.62,0.2786,1,Zone 1: Critical Emergency,186
3502150.0,Ponorogo,Sukorejo,0.4776,0.6061,60.61,0.2784,3,Zone 3: Rain-Shadow & Fodder,187
3510130.0,Banyuwangi,Rogojampi,0.5493,0.507,50.7,0.278,3,Zone 3: Rain-Shadow & Fodder,188
3516110.0,Mojokerto,Puri,0.6418,0.4483,44.83,0.2779,1,Zone 1: Critical Emergency,189
3520050.0,Magetan,Kawedanan,0.5973,0.4464,44.64,0.2775,3,Zone 3: Rain-Shadow & Fodder,190
3522060.0,Bojonegoro,Sugihwaras,0.7426,0.3723,37.23,0.2744,1,Zone 1: Critical Emergency,191
3512110.0,Situbondo,Kapongan,0.6102,0.4773,47.73,0.2733,1,Zone 1: Critical Emergency,192
3509010.0,Jember,Kencong,0.5232,0.4624,46.24,0.273,3,Zone 3: Rain-Shadow & Fodder,193
3527030.0,Sampang,Sampang,0.5945,0.4198,41.98,0.2727,3,Zone 3: Rain-Shadow & Fodder,194
3525150.0,Gresik,Panceng,0.6298,0.4262,42.62,0.2718,1,Zone 1: Critical Emergency,195
3515020.0,Sidoarjo,Prambon,0.4199,0.6667,66.67,0.2714,3,Zone 3: Rain-Shadow & Fodder,196
3527040.0,Sampang,Camplong,0.6796,0.3867,38.67,0.2702,1,Zone 1: Critical Emergency,197
3523040.0,Tuban,Singgahan,0.648,0.4247,42.47,0.27,1,Zone 1: Critical Emergency,198
3518160.0,Nganjuk,Wilangan,0.6766,0.4,40.0,0.2677,1,Zone 1: Critical Emergency,199
3514180.0,Pasuruan,Pohjentrek,0.6438,0.4545,45.45,0.2673,1,Zone 1: Critical Emergency,200
3515090.0,Sidoarjo,Wonoayu,0.4571,0.5714,57.14,0.2638,3,Zone 3: Rain-Shadow & Fodder,201
3510120.0,Banyuwangi,Singojuruh,0.4927,0.541,54.1,0.2603,3,Zone 3: Rain-Shadow & Fodder,202
3526120.0,Bangkalan,Burneh,0.608,0.4366,43.66,0.2598,1,Zone 1: Critical Emergency,203
3515080.0,Sidoarjo,Tulangan,0.3992,0.6552,65.52,0.2585,3,Zone 3: Rain-Shadow & Fodder,204
3519030.0,Madiun,Dolopo,0.7033,0.3667,36.67,0.257,1,Zone 1: Critical Emergency,205
3521100.0,Ngawi,Padas,0.736,0.4023,40.23,0.257,1,Zone 1: Critical Emergency,206
3510140.0,Banyuwangi,Kabat,0.6622,0.3973,39.73,0.2552,1,Zone 1: Critical Emergency,207
3514220.0,Pasuruan,Grati,0.5465,0.44,44.0,0.2547,3,Zone 3: Rain-Shadow & Fodder,208
3524210.0,Lamongan,Brondong,0.5929,0.4024,40.24,0.2541,3,Zone 3: Rain-Shadow & Fodder,209
3509020.0,Jember,Gumukmas,0.5951,0.194,19.4,0.2522,4,Zone 4: Ecological Catchment,210
3504110.0,Tulungagung,Boyolangu,0.5264,0.5,50.0,0.2522,3,Zone 3: Rain-Shadow & Fodder,211
3509030.0,Jember,Puger,0.4818,0.5357,53.57,0.251,3,Zone 3: Rain-Shadow & Fodder,212
3525130.0,Gresik,Sidayu,0.6838,0.2368,23.68,0.2502,2,Zone 2: Hydrologic Conveyance,213
3510050.0,Banyuwangi,Muncar,0.5734,0.4219,42.19,0.2474,3,Zone 3: Rain-Shadow & Fodder,214
3523080.0,Tuban,Rengel,0.7341,0.3942,39.42,0.2458,1,Zone 1: Critical Emergency,215
3522140.0,Bojonegoro,Bojonegoro,0.5368,0.48,48.0,0.2448,3,Zone 3: Rain-Shadow & Fodder,216
3514090.0,Pasuruan,Purwosari,0.7643,0.3279,32.79,0.2446,1,Zone 1: Critical Emergency,217
3519100.0,Madiun,Mejayan,0.6751,0.3433,34.33,0.244,1,Zone 1: Critical Emergency,218
3523060.0,Tuban,Parengan,0.7747,0.3182,31.82,0.2403,1,Zone 1: Critical Emergency,219
3526030.0,Bangkalan,Kwanyar,0.5839,0.5,50.0,0.2396,3,Zone 3: Rain-Shadow & Fodder,220
3502170.0,Ponorogo,Babadan,0.4906,0.58,58.0,0.2391,3,Zone 3: Rain-Shadow & Fodder,221
3523140.0,Tuban,Jenu,0.5019,0.4835,48.35,0.2382,3,Zone 3: Rain-Shadow & Fodder,222
3507160.0,Malang,Sumberpucung,0.6626,0.375,37.5,0.2377,1,Zone 1: Critical Emergency,223
3508080.0,Lumajang,Kunir,0.5633,0.4583,45.83,0.2365,3,Zone 3: Rain-Shadow & Fodder,224
3514140.0,Pasuruan,Beji,0.5954,0.3778,37.78,0.2343,3,Zone 3: Rain-Shadow & Fodder,225
3510110.0,Banyuwangi,Srono,0.5502,0.3929,39.29,0.2289,3,Zone 3: Rain-Shadow & Fodder,226
3504170.0,Tulungagung,Karangrejo,0.618,0.3889,38.89,0.2289,1,Zone 1: Critical Emergency,227
3513200.0,Probolinggo,Dringu,0.3862,0.6154,61.54,0.2281,3,Zone 3: Rain-Shadow & Fodder,228
3509040.0,Jember,Wuluhan,0.5314,0.2973,29.73,0.2277,4,Zone 4: Ecological Catchment,229
3518190.0,Nganjuk,Lengkong,0.6798,0.3333,33.33,0.2273,1,Zone 1: Critical Emergency,230
3515170.0,Sidoarjo,Krian,0.4683,0.5,50.0,0.2267,3,Zone 3: Rain-Shadow & Fodder,231
3517190.0,Jombang,Kabuh,0.7142,0.3438,34.38,0.2261,1,Zone 1: Critical Emergency,232
3518170.0,Nganjuk,Rejoso,0.6575,0.3353,33.53,0.2258,1,Zone 1: Critical Emergency,233
3526130.0,Bangkalan,Arosbaya,0.5785,0.4146,41.46,0.2234,3,Zone 3: Rain-Shadow & Fodder,234
3509220.0,Jember,Sukowono,0.6789,0.3115,31.15,0.2226,1,Zone 1: Critical Emergency,235
3508100.0,Lumajang,Jatiroto,0.5319,0.4038,40.38,0.2221,3,Zone 3: Rain-Shadow & Fodder,236
3508060.0,Lumajang,Lumajang,0.5071,0.45,45.0,0.2213,3,Zone 3: Rain-Shadow & Fodder,237
3529100.0,Sumenep,Guluk-guluk,0.6867,0.2985,29.85,0.2183,2,Zone 2: Hydrologic Conveyance,238
3572010.0,Kota Blitar,Sukorejo,0.5952,0.2857,28.57,0.2166,4,Zone 4: Ecological Catchment,239
3523180.0,Tuban,Jatirogo,0.5714,0.375,37.5,0.2158,3,Zone 3: Rain-Shadow & Fodder,240
3514150.0,Pasuruan,Bangil,0.5577,0.2444,24.44,0.2156,4,Zone 4: Ecological Catchment,241
3511160.0,Bondowoso,Cermee,0.6974,0.2874,28.74,0.2147,2,Zone 2: Hydrologic Conveyance,242
3526050.0,Bangkalan,Blega,0.5895,0.3689,36.89,0.2144,3,Zone 3: Rain-Shadow & Fodder,243
3516130.0,Mojokerto,Sooko,0.5561,0.381,38.1,0.2144,3,Zone 3: Rain-Shadow & Fodder,244
3514210.0,Pasuruan,Winongan,0.6274,0.325,32.5,0.2124,1,Zone 1: Critical Emergency,245
